degree,dofs,level,nu,E,gamma,errorDisplacement,errorPressure,errorStress,errorIncompressibility
3,530,0,0.5,1.0,1000.0,4.270542431165712,0.13751533093435037,0.17963705223080048,0.01036170090362348
3,2018,1,0.5,1.0,1000.0,0.42481970320451057,0.017031065792816463,0.017853322553725928,0.00013876845165806042
3,7874,2,0.5,1.0,1000.0,0.00012311550892932894,0.0007657813795189701,0.000765735565265083,4.828890505425487e-08
