degree,dofs,level,nu,E,gamma,errorDisplacement,errorPressure
5,1362,0,0.5,1.0,1000.0,0.0015629811930277261,0.0009577758469300174
5,5282,1,0.5,1.0,1000.0,5.827811891366757e-05,3.571186619622896e-05
5,20802,2,0.5,1.0,1000.0,2.0086260281554616e-06,1.2463793423716788e-06
5,82562,3,0.5,1.0,1000.0,6.509659281066545e-08,4.069107814910589e-08
