degree,dofs,level,nu,E,gamma,errorDisplacement,errorPressure
4,898,0,0.5,1.0,1000.0,0.013433161336862069,0.007817343510317896
4,3458,1,0.5,1.0,1000.0,0.0008568884031213601,0.0004961744994822861
4,13570,2,0.5,1.0,1000.0,5.0895276698478515e-05,2.9601079565968868e-05
