degree,dofs,level,nu,E,gamma,errorDisplacement,errorPressure
1,82,0,0.5,1.0,1000.0,33.92044277096928,35.08910918073661
1,290,1,0.5,1.0,1000.0,1.6995722709404646,1.7429295957849869
