degree,dofs,level,nu,E,gamma,errorDisplacement,errorPressure
4,898,0,0.5,1.0,1000.0,0.01332045243561856,0.007779917963876742
4,3458,1,0.5,1.0,1000.0,0.0008525980381482996,0.0004956451313397029
4,13570,2,0.5,1.0,1000.0,5.07553261858751e-05,2.9592718031909698e-05
4,53762,3,0.5,1.0,1000.0,3.09131923381912e-06,1.8045827376642826e-06
