degree,dofs,level,nu,E,gamma,errorDisplacement,errorPressure
5,1362,0,0.5,1.0,1000.0,0.001572851750403338,0.0009579614809569155
5,5282,1,0.5,1.0,1000.0,5.8490344608887545e-05,3.5737950042015876e-05
5,20802,2,0.5,1.0,1000.0,2.0123356681752058e-06,1.2470999974282912e-06
