degree,dofs,level,nu,E,gamma,errorDisplacement,errorPressure
4,898,0,0.5,1.0,1000.0,0.013433161336863508,0.007817343510301443
4,3458,1,0.5,1.0,1000.0,0.0008568884031214262,0.0004961744994810047
4,13570,2,0.5,1.0,1000.0,5.089527669846208e-05,2.9601079565927255e-05
