degree,dofs,level,nu,E,gamma,errorDisplacement,errorPressure
5,1362,0,0.5,1.0,1000.0,0.0015728517504031744,0.0009579614809548262
5,5282,1,0.5,1.0,1000.0,5.849034460862268e-05,3.5737950041834096e-05
5,20802,2,0.5,1.0,1000.0,2.0123356675200063e-06,1.2470999971530897e-06
